Gender,Annual Income,Company,Model,Transmission,Color,Price ($)
Female,13500,Chrysler,Sebring Coupe,Auto,Pale White,46001
Male,990000,Mercedes-B,SL-Class,Manual,Black,38000
Male,1051000,Dodge,Stratus,Manual,Pale White,37100
Male,720000,Dodge,Ram Wagon,Auto,Black,22001
Male,640000,Nissan,Pathfinder,Manual,Pale White,16001
Male,2000000,Toyota,Celica,Auto,Pale White,31001
Male,450000,Mercedes-B,M-Class,Manual,Pale White,25000
Female,540000,Dodge,Durango,Manual,Pale White,27001
Male,1050000,Honda,Odyssey,Manual,Pale White,27001
Female,683000,Honda,CR-V,Auto,Pale White,22001
Female,13500,Chrysler,300M,Auto,Black,26001
Male,13500,Dodge,Ram Wagon,Auto,Black,22001
Female,13500,Ford,Expedition,Manual,Black,10001
Male,3200000,Volkswagen,Passat,Manual,Pale White,12001
Female,380000,Buick,Regal,Auto,Pale White,46001
Female,13500,Plymouth,Voyager,Manual,Black,75001
Female,630000,Hyundai,Elantra,Manual,Pale White,22001
Male,650000,Mitsubishi,Montero Sport,Auto,Pale White,39000
Female,633000,Saturn,LW,Auto,Pale White,18001
Female,642100,Mercury,Villager,Manual,Pale White,14101
Male,1600000,Chrysler,LHS,Auto,Pale White,20001
Female,410000,Dodge,Caravan,Auto,Pale White,38000
Male,1450000,Pontiac,Grand Am,Auto,Pale White,19001
Male,13500,Volkswagen,Cabrio,Auto,Pale White,17001
Female,13500,Mitsubishi,Montero Sport,Auto,Black,45000
Male,13500,Plymouth,Voyager,Manual,Pale White,20001
Male,1290000,Cadillac,Eldorado,Manual,Black,29001
Male,13500,Mercedes-B,CL500,Manual,Pale White,29001
Male,971000,Toyota,Celica,Auto,Pale White,45001
Male,1470000,Mitsubishi,3000GT,Manual,Pale White,24001
Female,648500,Plymouth,Voyager,Auto,Pale White,22501
Male,1395000,Pontiac,Grand Prix,Auto,Pale White,19501
Male,1010000,Honda,Accord,Manual,Black,43001
Male,1032000,Chevrolet,Metro,Auto,Pale White,12201
Male,780000,Volkswagen,Cabrio,Manual,Pale White,25001
Male,1190000,Mercury,Sable,Auto,Pale White,26001
Female,568000,Jaguar,S-Type,Manual,Pale White,21001
Male,1018000,Chevrolet,Malibu,Manual,Pale White,82800
Male,752000,Volkswagen,Passat,Manual,Pale White,20001
Male,800000,Acura,TL,Auto,Black,28001
Male,2350000,Dodge,Ram Van,Auto,Black,60000
Male,1385000,Volkswagen,Cabrio,Auto,Black,16500
Male,655250,Volvo,S40,Manual,Pale White,17250
Male,1666000,Mitsubishi,Montero,Manual,Black,16600
Male,13500,Chrysler,Sebring Coupe,Manual,Pale White,21000
Male,430000,BMW,328i,Manual,Pale White,21000
Male,13500,Chevrolet,Metro,Manual,Pale White,37000
Male,13500,Nissan,Frontier,Manual,Pale White,20000
Male,13500,Ford,Expedition,Manual,Black,10000
Male,13500,Toyota,Land Cruiser,Auto,Black,21000
Female,650000,Volvo,S70,Auto,Pale White,32000
Male,2040000,Ford,F-Series,Manual,Pale White,13000
Male,505000,Acura,RL,Manual,Black,18000
Male,500000,Mercury,Villager,Manual,Pale White,14001
Male,622000,Mercedes-B,CL500,Manual,Pale White,29001
Male,13500,Chevrolet,Metro,Manual,Pale White,13001
Female,650000,Chevrolet,Lumina,Manual,Black,42001
Male,13500,Lexus,LS400,Manual,Black,69001
Male,1650000,Oldsmobile,Silhouette,Manual,Pale White,14001
Male,371000,Mercedes-B,SLK,Manual,Pale White,57000
Male,13500,Audi,A6,Manual,Pale White,13000
Male,1900000,Chrysler,LHS,Auto,Pale White,16000
Male,13500,BMW,528i,Manual,Pale White,25000
Male,13500,Volkswagen,Passat,Auto,Black,21000
Male,1625000,Volkswagen,GTI,Manual,Pale White,28500
Male,701000,Plymouth,Neon,Auto,Black,9000
Male,13500,Chevrolet,Impala,Manual,Pale White,14000
Male,1100000,Dodge,Durango,Auto,Black,19000
Male,13500,Oldsmobile,Bravada,Manual,Black,17000
Male,2200000,Mercury,Cougar,Auto,Black,26000
Male,975000,Jeep,Grand Cherokee,Manual,Pale White,15000
Male,13500,Volvo,S70,Manual,Pale White,24000
Male,835000,Cadillac,Seville,Manual,Black,44000
Male,546500,Chrysler,300M,Auto,Pale White,22500
Male,13500,Volvo,S40,Manual,Pale White,17000
Male,13500,Hyundai,Sonata,Manual,Pale White,13000
Male,430000,Dodge,Durango,Auto,Black,24000
Male,850000,Volkswagen,Passat,Auto,Black,9000
Male,1840000,Mercedes-B,M-Class,Manual,Pale White,25000
Male,525000,Chevrolet,Metro,Auto,Pale White,19000
Male,500000,Mercedes-B,C-Class,Manual,Pale White,12000
Male,890500,Chevrolet,Prizm,Manual,Pale White,22500
Male,445000,Dodge,Ram Van,Auto,Black,60000
Female,13500,Porsche,Carrera Coupe,Auto,Pale White,22000
Male,1150000,Pontiac,Grand Prix,Auto,Pale White,69000
Male,1280000,Ford,Windstar,Manual,Pale White,17000
Male,13500,Chrysler,300M,Auto,Black,26000
Male,800000,Porsche,Carrera Coupe,Manual,Black,16000
Male,495000,Buick,Park Avenue,Auto,Pale White,12000
Male,1325000,Mitsubishi,Montero,Manual,Black,16500
Male,1630000,Plymouth,Voyager,Manual,Pale White,20000
Male,1360000,Acura,TL,Auto,Black,23000
Male,974250,Ford,Ranger,Manual,Black,18250
Male,13500,Oldsmobile,Bravada,Manual,Black,36000
Female,13500,Saturn,SW,Auto,Pale White,25000
Male,13500,Oldsmobile,Bravada,Manual,Black,18000
Male,1247000,Dodge,Caravan,Auto,Black,23700
Male,605000,BMW,328i,Manual,Black,69000
Male,402000,Plymouth,Neon,Auto,Pale White,27000
Male,1770000,Jeep,Cherokee,Auto,Pale White,36000
Male,1065000,Oldsmobile,Silhouette,Manual,Pale White,14500
Male,522000,Volkswagen,Passat,Auto,Black,9000
Male,522000,Nissan,Frontier,Manual,Pale White,12000
Male,1000000,Ford,Windstar,Auto,Pale White,31000
Male,863000,Chevrolet,Prizm,Manual,Pale White,22000
Male,1080000,Plymouth,Neon,Manual,Black,29000
Male,1300000,Dodge,Viper,Auto,Pale White,31000
Male,1331000,BMW,528i,Auto,Pale White,62100
Male,915000,Mercury,Villager,Manual,Pale White,14000
Female,892000,Mitsubishi,3000GT,Manual,Black,18000
Female,730000,Ford,Expedition,Manual,Black,10001
Male,910000,Volkswagen,Passat,Manual,Pale White,12001
Male,1570000,Buick,Regal,Auto,Pale White,46001
Male,525500,Plymouth,Voyager,Manual,Black,75500
Female,555000,Hyundai,Elantra,Manual,Pale White,22000
Male,1250000,Volkswagen,Beetle,Manual,Pale White,21000
Male,248500,Saturn,LW,Auto,Pale White,18500
Male,960000,Mercury,Villager,Manual,Pale White,14000
Male,1085000,Chrysler,LHS,Auto,Pale White,20500
Male,1475000,Subaru,Forester,Auto,Black,22500
Male,650000,Pontiac,Grand Am,Auto,Pale White,19000
Male,650000,Volkswagen,Cabrio,Auto,Pale White,17000
Male,1640000,Saturn,SC,Auto,Black,33000
Male,13500,Plymouth,Voyager,Manual,Pale White,20000
Male,937000,Cadillac,Eldorado,Manual,Black,29000
Male,360000,Mercedes-B,CL500,Manual,Pale White,29000
Male,500000,Toyota,Celica,Auto,Pale White,45000
Male,775000,Mitsubishi,3000GT,Manual,Pale White,24000
Male,599000,Plymouth,Voyager,Auto,Pale White,22000
Male,13500,Pontiac,Grand Prix,Auto,Pale White,19000
Male,1100000,Honda,Accord,Manual,Black,43000
Female,650000,Chevrolet,Metro,Auto,Pale White,12000
Female,1681000,Volkswagen,Cabrio,Manual,Pale White,25100
Male,13500,Mercury,Sable,Auto,Pale White,26000
Male,13500,Jaguar,S-Type,Manual,Pale White,21000
Male,825000,Buick,Century,Auto,Pale White,17000
Female,2365000,Volkswagen,Passat,Manual,Pale White,20500
Female,1380000,Acura,TL,Auto,Black,28000
Male,1800000,Mercury,Cougar,Manual,Pale White,28000
Male,1150000,BMW,323i,Auto,Pale White,19000
Male,985000,Pontiac,Grand Prix,Auto,Pale White,69000
Male,698000,Chevrolet,Prizm,Manual,Pale White,22000
Male,400000,Dodge,Ram Pickup,Auto,Pale White,45000
Male,1340000,Mercury,Cougar,Auto,Black,26000
Male,2200000,Cadillac,Escalade,Manual,Black,34000
Male,911000,Mitsubishi,Diamante,Auto,Black,18000
Female,842490,Honda,Civic,Manual,Pale White,45490
Male,745500,Jeep,Grand Cherokee,Manual,Pale White,15500
Male,686000,Pontiac,Grand Am,Auto,Pale White,19000
Male,1800000,Buick,Park Avenue,Auto,Pale White,12000
Female,690000,Mitsubishi,3000GT,Auto,Pale White,19000
Male,1155500,Jeep,Wrangler,Manual,Pale White,23550
Male,13500,BMW,528i,Auto,Black,31000
Male,1070000,Toyota,Celica,Auto,Pale White,31000
Female,296000,Dodge,Ram Pickup,Manual,Pale White,20001
Female,740000,Lexus,ES300,Auto,Pale White,27001
Male,830000,Chevrolet,Malibu,Manual,Pale White,24001
Male,890000,Audi,A8,Manual,Black,44000
Male,1715000,Volkswagen,Passat,Manual,Pale White,20500
Female,13500,Audi,A6,Auto,Pale White,42000
Male,13500,Volvo,C70,Auto,Black,12000
Female,385000,Dodge,Ram Wagon,Auto,Black,22000
Male,860000,Volvo,C70,Manual,Black,36000
Male,1600000,Ford,Explorer,Auto,Pale White,42000
Male,1600000,Plymouth,Prowler,Manual,Pale White,16000
Male,1337500,Subaru,Outback,Manual,Pale White,49750
Female,13500,Honda,Accord,Auto,Pale White,19000
Female,890000,BMW,328i,Auto,Black,16000
Male,680000,Pontiac,Sunfire,Manual,Pale White,43000
Male,1360000,Acura,TL,Manual,Black,21000
Male,1270000,Mitsubishi,Galant,Auto,Pale White,42000
Male,1467000,Subaru,Forester,Auto,Black,22701
Male,1050000,Ford,Escort,Auto,Pale White,15000
Male,900000,Acura,RL,Manual,Pale White,31000
Male,1246000,Ford,Ranger,Manual,Black,18601
Male,765000,Mercury,Grand Marquis,Auto,Black,9000
Male,952000,BMW,323i,Auto,Pale White,15000
Female,652000,Nissan,Sentra,Auto,Black,16000
Male,1126000,Chrysler,Sebring Coupe,Manual,Pale White,26600
Male,1090000,Volvo,S80,Manual,Pale White,21000
Male,1570000,Mercury,Cougar,Manual,Pale White,28001
Female,13500,BMW,323i,Auto,Pale White,19001
Male,1268000,Pontiac,Grand Prix,Auto,Pale White,69801
Male,450000,Infiniti,I30,Auto,Pale White,15000
Female,1500000,Ford,Ranger,Auto,Black,61000
Female,767000,Mercury,Cougar,Auto,Black,26001
Male,752000,Cadillac,Escalade,Manual,Black,34001
Male,542500,Oldsmobile,Intrigue,Auto,Pale White,39501
Male,441000,Pontiac,Sunfire,Auto,Black,18001
Male,2285000,Chevrolet,Prizm,Manual,Black,44500
Male,13500,Porsche,Boxter,Manual,Pale White,24001
Male,13500,Dodge,Caravan,Manual,Pale White,24000
Male,2320000,Honda,CR-V,Auto,Black,31001
Male,13500,Audi,A6,Manual,Pale White,13001
Male,632500,Chrysler,LHS,Auto,Black,17501
Male,731000,Oldsmobile,Cutlass,Auto,Pale White,15001
Male,671000,Chevrolet,Metro,Auto,Black,31001
Male,850000,Acura,RL,Manual,Pale White,34001
Male,417500,Subaru,Forester,Auto,Black,22500
Male,620000,Pontiac,Bonneville,Manual,Black,36000
Female,985000,Pontiac,Sunfire,Auto,Black,18000
Male,1220000,Lincoln,Continental,Manual,Black,18000
Male,550000,BMW,528i,Manual,Black,21000
Male,1001000,Chevrolet,Malibu,Auto,Black,16100
Male,705000,Mercury,Sable,Manual,Pale White,61000
Male,13500,Dodge,Viper,Auto,Pale White,41000
Male,420000,Mercedes-B,E-Class,Auto,Pale White,15000
Male,13500,Volvo,C70,Manual,Pale White,24001
Male,1705000,Chrysler,LHS,Manual,Pale White,41501
Male,13500,Saturn,LW,Manual,Pale White,13001
Male,490000,Mitsubishi,3000GT,Manual,Pale White,20001
Male,579000,Mercedes-B,SLK230,Manual,Pale White,14001
Female,13500,Honda,Accord,Auto,Pale White,19001
Male,540000,Honda,Civic,Manual,Black,43001
Female,1240000,Jaguar,S-Type,Auto,Black,16000
Female,13500,Honda,Passport,Manual,Pale White,27000
Male,750000,Mercury,Cougar,Auto,Black,33000
Male,1669000,Infiniti,I30,Auto,Pale White,51900
Male,745000,Mercedes-B,E-Class,Auto,Pale White,31000
Female,1010000,Acura,RL,Manual,Pale White,17000
Female,607000,Volkswagen,Jetta,Auto,Pale White,16000
Male,1385000,Chevrolet,Prizm,Auto,Pale White,42500
Male,448000,Dodge,Ram Wagon,Auto,Black,22000
Male,655000,Nissan,Frontier,Manual,Black,53000
Male,13500,Volvo,S40,Manual,Pale White,22000
Male,13500,Honda,Civic,Auto,Pale White,25000
Male,13500,Oldsmobile,Bravada,Auto,Black,26000
Male,13500,Ford,F-Series,Manual,Black,38000
Male,1010800,Pontiac,Sunfire,Manual,Pale White,43080
Male,680000,Volkswagen,Passat,Auto,Pale White,13000
Female,13500,Ford,F-Series,Manual,Pale White,13000
Male,13500,BMW,328i,Auto,Black,16000
Female,1840000,Chevrolet,Monte Carlo,Auto,Pale White,20000
Male,13500,Chrysler,300M,Auto,Black,26000
Male,2850000,Cadillac,Eldorado,Manual,Pale White,13000
Male,2800000,Plymouth,Voyager,Manual,Pale White,20000
Male,830000,Saab,3-Sep,Auto,Black,26000
Male,2105000,Oldsmobile,Intrigue,Auto,Pale White,39500
Male,550000,Pontiac,Sunfire,Auto,Black,18000
Female,585000,Subaru,Forester,Manual,Pale White,17000
Male,1250000,Porsche,Boxter,Manual,Pale White,24000
Male,13500,Mitsubishi,Montero Sport,Auto,Black,45000
Male,1915000,Honda,CR-V,Auto,Black,31500
Female,850000,Audi,A6,Manual,Pale White,13000
Male,13500,Chrysler,LHS,Auto,Black,17000
Male,1630000,Oldsmobile,Cutlass,Auto,Pale White,15000
Male,1000000,Chevrolet,Metro,Auto,Black,31000
Male,1470000,Acura,RL,Manual,Pale White,34000
Male,3200500,Mercedes-B,M-Class,Manual,Pale White,41050
Male,1234500,Volvo,C70,Manual,Black,17450
Male,600000,Lincoln,Town car,Auto,Pale White,18000
Male,1342000,Mitsubishi,Galant,Auto,Pale White,36200
Male,500000,Mitsubishi,Montero,Manual,Black,16000
Male,795000,Volkswagen,GTI,Auto,Pale White,25000
Male,590000,Pontiac,Grand Prix,Auto,Pale White,69000
Male,1502000,Nissan,Frontier,Manual,Black,53200
Female,450000,Chevrolet,Lumina,Manual,Black,42000
Male,13500,Mercedes-B,C-Class,Manual,Pale White,12000
Female,560000,Mercedes-B,SLK,Manual,Pale White,17000
Female,480000,Saturn,SC,Auto,Black,33001
Male,634000,Lincoln,Town car,Manual,Black,17000
Male,13500,Nissan,Pathfinder,Auto,Pale White,21001
Male,610000,Audi,A6,Manual,Black,15000
Male,13500,Acura,TL,Auto,Black,28000
Female,13500,Saturn,SC,Auto,Pale White,12001
Male,471500,Ford,Mustang,Manual,Pale White,43500
Male,13500,Toyota,Land Cruiser,Auto,Pale White,12000
Female,705000,Chevrolet,Prizm,Auto,Black,16001
Male,810000,Infiniti,I30,Auto,Black,21001
Female,13500,Volvo,S70,Auto,Pale White,20001
Male,13500,Mitsubishi,Diamante,Manual,Black,49000
Male,516000,Lexus,GS400,Auto,Black,12000
Male,825000,BMW,323i,Auto,Pale White,15000
Male,1236000,Acura,RL,Manual,Black,18600
Male,1000000,Honda,Odyssey,Manual,Pale White,27000
Male,13500,Volvo,C70,Manual,Black,17001
Female,450000,Lincoln,Town car,Auto,Pale White,18001
Male,915000,Mitsubishi,Galant,Auto,Pale White,36001
Male,1550000,Mitsubishi,Montero,Manual,Black,16001
Male,13500,Volkswagen,GTI,Auto,Pale White,25001
Female,13500,Pontiac,Grand Prix,Auto,Pale White,69001
Male,13500,Nissan,Frontier,Manual,Black,53001
Male,2900000,Chevrolet,Impala,Manual,Pale White,22001
Male,13500,Saturn,LW,Auto,Pale White,18001
Female,1290000,Oldsmobile,Silhouette,Manual,Pale White,14001
Male,2015000,Saab,3-Sep,Auto,Pale White,69501
Female,13500,Volvo,S40,Auto,Black,17001
Male,1900000,Volkswagen,Passat,Auto,Pale White,13001
Male,13500,Dodge,Viper,Auto,Pale White,23001
Male,13500,Jeep,Wrangler,Auto,Pale White,13001
Male,785000,Nissan,Pathfinder,Manual,Pale White,11000
Male,1000000,Acura,RL,Manual,Pale White,17000
Male,13500,Toyota,Sienna,Manual,Black,12000
Male,595000,Volvo,S40,Auto,Pale White,42000
Female,13500,Mitsubishi,Diamante,Auto,Pale White,21000
Male,13500,Volvo,V70,Auto,Black,39000
Male,13500,Nissan,Quest,Manual,Black,19000
Male,690000,Chrysler,LHS,Auto,Black,26000
Male,1401000,Honda,Accord,Manual,Black,43101
Female,13500,Nissan,Maxima,Manual,Pale White,54000
Male,808000,Dodge,Durango,Auto,Pale White,22000
Male,1031000,Mercury,Grand Marquis,Manual,Pale White,71100
Male,600000,Chevrolet,Camaro,Auto,Pale White,17000
Male,1230000,Ford,Ranger,Auto,Black,61000
Male,13500,Volvo,C70,Manual,Pale White,24000
Male,1195000,Chevrolet,Metro,Auto,Pale White,19500
Male,850000,Jaguar,S-Type,Manual,Pale White,20000
Male,13500,Plymouth,Prowler,Manual,Pale White,71000
Male,552000,Ford,Ranger,Auto,Black,61000
Male,1250000,Buick,LeSabre,Manual,Black,20000
Male,13500,Audi,A6,Manual,Pale White,24000
Male,533000,Honda,CR-V,Auto,Black,31000
Male,541000,Chrysler,LHS,Auto,Pale White,20000
Male,490000,Saturn,LW,Auto,Pale White,18000
Male,392500,Nissan,Frontier,Manual,Black,53500
Male,4050000,Nissan,Pathfinder,Auto,Pale White,21001
Male,860000,Chrysler,Concorde,Auto,Black,12001
Male,381000,Jeep,Wrangler,Auto,Pale White,19000
Male,13500,Nissan,Pathfinder,Manual,Black,22001
Male,553500,Oldsmobile,Bravada,Manual,Black,36500
Male,630000,Acura,RL,Manual,Pale White,17000
Female,1475000,Plymouth,Voyager,Manual,Black,75500
Female,13500,Audi,A6,Manual,Pale White,24000
Male,13500,Chevrolet,Impala,Manual,Pale White,22000
Female,13500,Saturn,LW,Auto,Pale White,18000
Male,1100000,Oldsmobile,Silhouette,Manual,Pale White,14000
Male,1421000,Saab,3-Sep,Auto,Pale White,69100
Male,13500,Volvo,S40,Auto,Black,17000
Male,845000,Volkswagen,Passat,Auto,Pale White,13000
Male,720000,Dodge,Viper,Auto,Pale White,23000
Male,1275000,Jeep,Wrangler,Auto,Pale White,13500
Male,1010000,Nissan,Pathfinder,Auto,Pale White,21000
Male,1820000,Oldsmobile,Silhouette,Auto,Black,60000
Male,420000,Saturn,SL,Auto,Black,11000
Male,600000,Pontiac,Grand Am,Auto,Pale White,31000
Male,1916000,Mercedes-B,S-Class,Manual,Black,18600
Male,13500,Mercedes-B,M-Class,Manual,Pale White,25000
Male,383000,Chrysler,Concorde,Auto,Pale White,42000
Male,1016500,BMW,528i,Manual,Pale White,16651
Male,850000,Oldsmobile,Intrigue,Manual,Pale White,25000
Male,13500,Acura,RL,Manual,Pale White,26000
Male,13500,Ford,Taurus,Manual,Black,69000
Female,523500,Oldsmobile,Silhouette,Manual,Pale White,14500
Male,915000,Saturn,SW,Manual,Black,36000
Male,775000,Lincoln,Continental,Manual,Pale White,82000
Male,720000,Chevrolet,Camaro,Auto,Pale White,24000
Female,690000,Lexus,ES300,Auto,Black,16001
Female,13500,Oldsmobile,Silhouette,Manual,Pale White,14000
Male,541000,Audi,A6,Manual,Black,25000
Male,650000,Oldsmobile,Cutlass,Auto,Pale White,46000
Male,980000,Mercedes-B,S-Class,Auto,Black,39000
Female,600000,Nissan,Maxima,Manual,Pale White,16000
Male,760000,Oldsmobile,Bravada,Auto,Pale White,15000
Male,315000,BMW,528i,Auto,Pale White,62000
Male,13500,Ford,Crown Victoria,Auto,Black,11000
Male,450000,Oldsmobile,Silhouette,Auto,Black,60001
Male,480000,Saturn,SL,Auto,Black,11001
Female,675000,Pontiac,Grand Am,Auto,Pale White,31001
Male,13500,Mercedes-B,S-Class,Manual,Black,18001
Male,1751000,Dodge,Ram Pickup,Manual,Black,19101
Male,13500,Mercedes-B,M-Class,Manual,Pale White,25001
Male,710000,BMW,528i,Manual,Pale White,16001
Female,666000,Hyundai,Sonata,Manual,Pale White,21001
Male,13500,Dodge,Ram Van,Auto,Pale White,15001
Male,1857000,Mitsubishi,Montero Sport,Manual,Pale White,29701
Female,13500,Volkswagen,GTI,Manual,Black,25001
Male,930000,Audi,A4,Manual,Pale White,12000
Male,1111000,Toyota,Camry,Manual,Black,29101
Male,830000,Chrysler,Cirrus,Auto,Pale White,12000
Male,1076000,Ford,Expedition,Manual,Pale White,22600
Male,1300000,Mercedes-B,M-Class,Auto,Black,18000
Male,621500,Chevrolet,Malibu,Manual,Pale White,41500
Male,13500,Volkswagen,Jetta,Auto,Pale White,19000
Male,1375000,BMW,528i,Manual,Black,21500
Female,450000,Mitsubishi,Eclipse,Auto,Black,27000
Male,2430000,Infiniti,I30,Auto,Pale White,51000
Male,13500,Nissan,Altima,Auto,Pale White,20001
Male,13500,Toyota,Celica,Manual,Pale White,14001
Male,475000,Saturn,LS,Auto,Pale White,51000
Male,13500,Mercedes-B,E-Class,Auto,Pale White,31000
Male,1030000,Pontiac,Grand Am,Auto,Pale White,19000
Male,686000,Toyota,Sienna,Manual,Black,27000
Male,685000,Mercedes-B,S-Class,Manual,Pale White,21000
Male,1210000,Ford,Explorer,Auto,Pale White,18000
Male,13500,Saturn,LS,Auto,Pale White,45000
Male,890000,Dodge,Durango,Manual,Black,22000
Male,1100000,Mitsubishi,Diamante,Auto,Black,18000
Female,600000,Dodge,Avenger,Auto,Pale White,22000
Male,851000,Cadillac,Escalade,Auto,Black,28000
Male,1015000,Chrysler,Sebring Coupe,Manual,Pale White,26500
Male,795000,Cadillac,Catera,Auto,Pale White,28000
Male,1160000,BMW,323i,Auto,Black,9000
Male,1160000,Volkswagen,Jetta,Auto,Pale White,19000
Male,878000,Dodge,Avenger,Auto,Pale White,22000
Male,13500,Hyundai,Sonata,Manual,Pale White,21001
Male,1350000,Dodge,Ram Van,Auto,Pale White,15001
Male,1060000,Chevrolet,Malibu,Manual,Pale White,41000
Male,1560000,Volkswagen,GTI,Manual,Black,25001
Male,450000,Lexus,ES300,Auto,Pale White,27000
Male,1035000,Toyota,Camry,Manual,Black,29501
Female,387000,Ford,Ranger,Manual,Black,18000
Male,1060000,Volkswagen,Passat,Auto,Pale White,31001
Male,1610000,Lincoln,Navigator,Auto,Black,19001
Female,910000,Jaguar,S-Type,Manual,Pale White,45001
Female,1485000,Buick,Park Avenue,Auto,Pale White,62501
Male,1101000,Ford,Contour,Auto,Pale White,19101
Male,13500,Plymouth,Voyager,Manual,Pale White,12001
Male,13500,Nissan,Frontier,Manual,Pale White,20000
Male,600000,Honda,Accord,Auto,Pale White,21000
Female,699000,Toyota,Camry,Manual,Black,29000
Male,2000000,Plymouth,Breeze,Auto,Pale White,22001
Female,678000,Cadillac,Eldorado,Manual,Pale White,31000
Male,646500,Nissan,Altima,Auto,Pale White,20500
Male,13500,Volvo,S40,Manual,Pale White,17000
Female,3923000,Subaru,Outback,Auto,Pale White,57300
Male,13500,Chevrolet,Corvette,Auto,Pale White,25000
Male,1550000,Acura,RL,Manual,Black,18000
Male,1508000,Honda,Odyssey,Manual,Pale White,27800
Male,1600000,Volkswagen,GTI,Manual,Black,25000
Male,1065000,Volkswagen,Passat,Auto,Pale White,32500
Male,650000,Chrysler,Concorde,Auto,Pale White,46000
Female,708000,Volkswagen,Passat,Auto,Pale White,31001
Female,421500,Lincoln,Navigator,Auto,Black,19501
Female,13500,Jaguar,S-Type,Manual,Pale White,45001
Male,950000,Buick,Park Avenue,Auto,Pale White,62001
